matrl_id,host_nums,type,month
944,406.0,07,202004
136,312.0,07,202004
541,443.0,07,202004
365,383.0,07,202004
276,70.0,10,202004
711,70.0,10,202004
570,103.0,33,202004
799,37.0,33,202004
437,106.0,33,202004
864,44.0,32,202004
36,17.0,A7,202004
1160,12.0,07,202004
175,2.0,08,202004
218,6767.0,02,201903
377,5572.0,02,201903
279,323.0,08,201903
61,4293.0,05,201903
1071,6282.0,01,201903
83,3096.0,03,201903
292,1374.0,01,201903
138,105.0,07,201903
323,70.0,10,201903
497,59.0,01,201903
1130,27.0,35,201903
236,15.0,04,201903
710,5.0,10,201903
695,5.0,10,201903
1088,4.0,02,201903
366,5.0,08,201903
395,1.0,02,201903
349,5836.0,02,201906
171,5907.0,02,201906
750,4002.0,05,201906
735,4923.0,01,201906
623,3179.0,01,201906
937,1171.0,01,201906
1033,11709.0,03,201906
644,8165.0,03,201906
212,10011.0,03,201906
1068,11709.0,03,201906
1000,46912.0,04,201906
629,30713.0,04,201906
1017,375.0,07,201906
1051,40.0,10,201906
1198,19.0,33,201906
1048,14.0,32,201906
797,0.0,A7,201906
438,4.0,36,201906
441,2.0,09,201906
84,2.0,09,201906
445,0.0,02,201906
395,20404.0,01,201807
918,354.0,02,201807
569,6321.0,02,201807
887,2625.0,02,201807
240,3471.0,05,201807
333,806.0,01,201807
954,5810.0,03,201807
342,58.0,07,201807
883,199.0,07,201807
912,249.0,07,201807
957,80.0,33,201807
1033,80.0,33,201807
279,64.0,33,201807
340,79.0,33,201807
339,30.0,08,201807
596,32.0,08,201807
125,27.0,07,201807
122,23.0,35,201807
339,3.0,36,201807
1085,3.0,36,201807
1141,0.0,33,201807
967,1.0,36,201807
1122,744.0,02,201810
45,302.0,08,201810
135,17846.0,01,201810
405,16569.0,01,201810
129,10620.0,03,201810
259,3.0,A7,201810
1063,3.0,A7,201810
594,2226.0,01,201810
341,22.0,33,201810
1078,24.0,35,201810
84,24.0,35,201810
122,65.0,10,201810
649,23.0,32,201810
1122,22.0,33,201810
485,19.0,33,201810
1020,10.0,18,201810
157,6.0,07,201810
492,2.0,36,201810
1119,4686.0,05,201910
269,23358.0,01,201910
642,3899.0,01,201910
269,12198.0,03,201910
764,45.0,33,201910
1036,47.0,01,201910
1198,19.0,33,201910
796,44.0,10,201910
410,29.0,35,201910
863,6483.0,02,201803
549,6480.0,02,201803
327,5341.0,02,201803
1053,5952.0,02,201803
106,19987.0,01,201803
724,7912.0,01,201803
396,9604.0,01,201803
957,9874.0,03,201803
1143,126.0,03,201803
609,224.0,02,201803
155,65.0,10,201803
300,11.0,35,201803
155,1.0,36,201803
438,1.0,36,201803
795,12.0,33,201803
458,2.0,35,201803
339,0.0,04,201803
544,0.0,A7,201803
484,0.0,33,201803
1151,0.0,33,201803
7,1718.0,05,202002
636,10885.0,01,202002
1154,28.0,35,202002
155,29.0,35,202002
493,105.0,33,202002
165,104.0,33,202002
127,441.0,07,202002
128,66.0,05,202002
999,34.0,10,202002
1154,12.0,A7,202002
632,4.0,36,202002
227,2.0,09,202002
619,3.0,02,202002
728,3.0,33,202002
1015,87.0,08,201911
107,3788.0,05,201911
1172,3788.0,05,201911
259,85.0,33,201911
1055,100.0,33,201911
637,101.0,33,201911
484,2002.0,01,201911
1054,12343.0,03,201911
430,12142.0,03,201911
844,49971.0,04,201911
1051,304.0,02,201911
1078,436.0,07,201911
369,238.0,07,201911
199,55.0,33,201911
31,1.0,35,201911
596,33.0,08,201911
582,12.0,A7,201911
96,4.0,07,201911
361,6921.0,02,201909
52,23171.0,01,201909
1191,5712.0,01,201909
327,7949.0,01,201909
187,12097.0,03,201909
1180,101.0,03,201909
1119,35.0,32,201909
112,54.0,33,201909
943,53.0,07,201909
815,65.0,10,201909
481,1932.0,02,202006
602,7102.0,02,202006
515,5946.0,02,202006
1144,4791.0,02,202006
1108,2220.0,05,202006
918,112.0,05,202006
112,12491.0,01,202006
388,10252.0,01,202006
641,8400.0,01,202006
156,8185.0,03,202006
1165,13486.0,03,202006
392,8073.0,03,202006
612,13689.0,04,202006
527,107.0,33,202006
1071,246.0,07,202006
1171,36.0,33,202006
269,70.0,10,202006
779,70.0,10,202006
1053,29.0,35,202006
484,26.0,35,202006
945,2.0,10,202006
104,2.0,09,202006
476,1.0,35,202006
474,8241.0,03,201806
129,6582.0,02,201806
878,11521.0,01,201806
159,11261.0,01,201806
1129,1506.0,03,201806
849,419.0,07,201806
1068,419.0,07,201806
642,23.0,35,201806
935,23.0,35,201806
575,68.0,34,201806
569,12.0,07,201806
201,60.0,33,201806
905,38.0,33,201806
730,20.0,33,201806
476,0.0,A7,201806
713,4.0,33,201806
776,1.0,36,201806
831,3.0,36,201806
276,42847.0,04,201811
377,5477.0,02,201811
865,3584.0,05,201811
944,19531.0,01,201811
862,4736.0,01,201811
216,1045.0,01,201811
518,7145.0,01,201811
1154,9725.0,03,201811
982,676.0,03,201811
18,325.0,07,201811
564,265.0,07,201811
52,91.0,33,201811
181,119.0,07,201811
304,35.0,10,201811
905,44.0,33,201811
738,33.0,08,201811
679,33.0,08,201811
1022,35.0,33,201811
696,0.0,04,201811
429,2.0,08,201811
481,0.0,A7,201811
4,1.0,36,201811
4,85.0,05,201805
269,20261.0,01,201805
724,7914.0,01,201805
12,8098.0,01,201805
839,739.0,01,201805
410,10144.0,03,201805
409,8018.0,03,201805
1168,4723.0,01,201805
596,111.0,07,201805
1157,138.0,07,201805
55,25.0,10,201805
480,66.0,34,201805
364,63.0,33,201805
947,67.0,33,201805
948,33.0,33,201805
588,1.0,36,201805
602,5.0,34,201805
894,14.0,33,201805
1164,14.0,33,201805
784,10.0,33,201805
148,3.0,19,201805
385,6086.0,02,202003
323,6489.0,02,202003
540,5763.0,02,202003
138,11418.0,01,202003
299,1760.0,01,202003
544,4665.0,01,202003
1049,4520.0,01,202003
1154,105.0,33,202003
934,126.0,07,202003
243,33.0,07,202003
454,17.0,33,202003
464,16.0,07,202003
106,15.0,A7,202003
405,28.0,35,202003
839,86.0,07,202003
733,5.0,33,202003
356,3.0,36,202003
1142,1.0,35,202003
1069,0.0,02,202003
253,2.0,09,202003
286,0.0,A7,202003
918,1.0,36,202003
1068,6107.0,02,201902
205,5656.0,02,201902
1152,6076.0,02,201902
411,912.0,02,201902
56,294.0,08,201902
1095,21268.0,01,201902
1052,21268.0,01,201902
1101,1620.0,01,201902
26,10425.0,03,201902
339,10875.0,03,201902
730,1102.0,03,201902
293,17.0,33,201902
365,90.0,33,201902
1155,420.0,07,201902
912,251.0,07,201902
396,147.0,07,201902
623,3.0,A7,201902
61,3.0,36,201902
1122,1.0,35,201902
1085,26.0,35,201902
887,26.0,35,201902
409,16.0,33,201902
1072,8.0,33,201902
524,43.0,33,201902
96,0.0,07,201902
1048,10.0,32,201902
171,12.0,07,201902
753,0.0,A7,201902
122,2.0,09,201902
1044,2239.0,05,201912
700,89.0,33,201912
431,83.0,33,201912
274,5256.0,01,201912
928,770.0,01,201912
171,5039.0,03,201912
152,80.0,02,201912
352,167.0,07,201912
862,21.0,07,201912
269,40.0,08,201912
895,47.0,01,201912
1154,28.0,35,201912
1068,29.0,35,201912
304,12.0,07,201912
369,12.0,A7,201912
52,2.0,09,201912
1030,1.0,02,201912
1084,1.0,33,201912
1068,6080.0,02,201812
276,6706.0,02,201812
866,260.0,08,201812
796,984.0,05,201812
430,10589.0,03,201812
300,6106.0,03,201812
644,8165.0,03,201812
768,324.0,07,201812
90,425.0,07,201812
199,211.0,07,201812
853,425.0,07,201812
1126,92.0,33,201812
850,44.0,07,201812
591,5.0,10,201812
300,7.0,10,201812
205,25.0,35,201812
106,3.0,36,201812
748,0.0,36,201812
848,0.0,04,201812
205,1.0,13,201812
1181,5863.0,02,202004
575,4974.0,05,202004
551,4308.0,05,202004
957,4551.0,05,202004
225,25173.0,01,202004
599,24944.0,01,202004
573,25197.0,01,202004
55,9849.0,01,202004
316,2768.0,01,202004
528,12967.0,03,202004
481,15.0,33,202004
518,302.0,07,202004
244,49.0,10,202004
644,44.0,10,202004
898,91.0,05,202004
509,44.0,32,202004
137,51.0,07,202004
694,24.0,33,202004
269,5.0,36,202004
129,2.0,09,202004
605,3818.0,05,201911
86,3788.0,05,201911
750,4231.0,05,201911
371,100.0,33,201911
365,379.0,07,201911
1170,12.0,A7,201911
492,4.0,36,201911
94,3.0,02,201911
1033,4004.0,05,201808
610,3313.0,05,201808
509,20657.0,01,201808
460,15693.0,01,201808
1081,221.0,08,201808
1127,32.0,08,201808
473,23.0,35,201808
129,3.0,19,201808
892,65.0,10,201808
339,69.0,10,201808
1191,29.0,33,201808
1186,55.0,33,201808
385,82.0,33,201808
755,14.0,04,201808
169,10.0,35,201808
886,1.0,35,201808
52,2.0,09,201808
380,333.0,08,201908
758,2733.0,05,201908
919,17117.0,01,201908
660,15178.0,01,201908
1084,2407.0,01,201908
887,9281.0,03,201908
1111,7084.0,03,201908
678,84.0,33,201908
934,82.0,33,201908
317,8.0,33,201908
355,21.0,10,201908
61,70.0,10,201908
349,8.0,A7,201908
442,51.0,33,201908
641,19.0,33,201908
148,3.0,19,201908
561,5.0,36,201908
549,3.0,35,201908
573,6809.0,02,201905
1193,1489.0,05,201905
19,911.0,05,201905
584,20811.0,01,201905
518,7155.0,01,201905
96,1395.0,01,201905
966,5075.0,03,201905
155,11542.0,03,201905
458,3502.0,03,201905
395,101.0,33,201905
848,4.0,A7,201905
1119,29.0,35,201905
169,53.0,10,201905
599,9.0,03,201905
153,4.0,36,201905
1053,4.0,36,201905
292,3.0,33,201905
1013,1.0,04,201905
129,6454.0,02,201801
1119,5100.0,02,201801
1159,5312.0,02,201801
32,231.0,08,201801
467,829.0,05,201801
1035,2314.0,05,201801
277,833.0,05,201801
269,9695.0,03,201801
991,9695.0,03,201801
1138,29.0,34,201801
52,410.0,07,201801
135,401.0,07,201801
79,18.0,33,201801
607,53.0,10,201801
549,6.0,10,201801
501,5.0,10,201801
1095,1.0,36,201801
957,2.0,09,201801
437,2427.0,05,201809
5,1021.0,05,201809
584,19922.0,01,201809
375,8530.0,01,201809
851,1276.0,01,201809
890,1276.0,01,201809
152,3348.0,03,201809
480,41372.0,04,201809
619,302.0,07,201809
830,415.0,07,201809
438,423.0,07,201809
334,423.0,07,201809
396,147.0,07,201809
213,78.0,07,201809
943,49.0,07,201809
62,67.0,10,201809
225,69.0,10,201809
738,36.0,08,202001
791,4415.0,05,202001
1023,15645.0,01,202001
1171,9363.0,01,202001
558,1802.0,01,202001
892,12507.0,03,202001
846,29.0,35,202001
284,119.0,07,202001
450,50.0,10,202001
405,50.0,10,202001
1033,70.0,10,202001
334,105.0,33,202001
752,40.0,33,202001
860,105.0,07,202001
501,5.0,10,202001
167,3.0,36,202001
602,5.0,36,202001
456,3.0,33,202001
43,72.0,08,201806
86,3217.0,05,201806
527,20416.0,01,201806
1049,1016.0,01,201806
885,273.0,07,201806
481,146.0,07,201806
385,76.0,33,201806
417,151.0,03,201806
136,63.0,10,201806
450,48.0,10,201806
922,23.0,35,201806
880,2.0,A7,201806
640,0.0,07,201806
329,22.0,08,201806
1177,3.0,36,201806
796,3.0,19,201806
481,2.0,35,201806
228,1.0,32,201806
61,4198.0,05,201901
938,4210.0,05,201901
63,10819.0,03,201901
612,4493.0,04,201901
483,65.0,04,201901
1014,381.0,07,201901
1096,162.0,07,201901
678,162.0,07,201901
410,70.0,10,201901
902,23.0,35,201901
104,25.0,35,201901
1056,86.0,33,201901
796,0.0,A7,201901
918,367.0,02,201812
649,92.0,33,201812
259,10701.0,03,201812
799,2741.0,03,201812
395,425.0,07,201812
1095,425.0,07,201812
152,80.0,02,201812
524,79.0,07,201812
603,45.0,07,201812
982,2.0,35,201812
243,2.0,08,201812
575,2.0,09,201812
237,2722.0,05,201904
72,4071.0,05,201904
276,4373.0,05,201904
486,1210.0,01,201904
518,293.0,07,201904
24,273.0,07,201904
1,322.0,07,201904
1181,29.0,35,201904
385,29.0,35,201904
236,28.0,35,201904
804,98.0,07,201904
1085,100.0,33,201904
929,11.0,32,201904
503,8.0,07,201904
848,4.0,A7,201904
155,0.0,04,201904
236,1.0,36,201904
253,3.0,36,201904
1113,3.0,36,201904
642,6172.0,02,201903
637,326.0,08,201903
39,369.0,05,201903
713,4105.0,01,201903
430,7577.0,01,201903
46,8250.0,03,201903
26,44843.0,04,201903
143,82.0,07,201903
1143,219.0,03,201903
94,3.0,02,201903
1000,81.0,34,201903
1144,47.0,10,201903
644,44.0,10,201903
158,99.0,33,201903
192,6.0,33,201903
618,25.0,33,201903
858,15.0,33,201903
949,27.0,35,201903
1144,27.0,35,201903
498,8.0,07,201903
84,3.0,36,201903
779,3.0,36,201903
894,2.0,08,201903
918,1.0,36,201903
205,363.0,08,201912
484,4740.0,05,201912
492,23889.0,01,201912
831,11782.0,03,201912
982,757.0,03,201912
864,105.0,33,201912
1014,100.0,33,201912
642,9.0,33,201912
97,69.0,33,201912
575,17.0,32,201912
243,11.0,33,201912
774,19.0,10,201912
546,12.0,A7,201912
476,7.0,10,201912
961,0.0,A7,201912
515,5584.0,02,201812
850,110.0,08,201812
1153,3561.0,01,201812
853,21114.0,01,201812
136,7467.0,01,201812
32,9264.0,01,201812
619,10589.0,03,201812
155,10781.0,03,201812
410,10781.0,03,201812
768,78.0,33,201812
621,61.0,33,201812
744,7.0,33,201812
127,425.0,07,201812
1116,425.0,07,201812
1056,172.0,07,201812
669,54.0,07,201812
782,32.0,05,201812
569,35.0,10,201812
125,27.0,07,201812
682,3.0,36,201812
1084,0.0,33,201812
473,6150.0,02,201805
396,179.0,08,201805
864,313.0,08,201805
825,3183.0,05,201805
48,18620.0,01,201805
17,15956.0,01,201805
323,20250.0,01,201805
367,9660.0,03,201805
711,0.0,A7,201805
738,884.0,03,201805
544,121.0,07,201805
380,418.0,07,201805
779,418.0,07,201805
1,312.0,07,201805
587,59.0,10,201805
385,63.0,10,201805
612,68.0,33,201805
273,23.0,35,201805
994,13.0,33,201805
512,1.0,36,201805
864,1.0,36,201805
377,1.0,36,201805
269,1.0,05,201805
1062,6565.0,02,201809
244,5475.0,02,201809
361,325.0,08,201809
542,3316.0,05,201809
564,16555.0,01,201809
227,10544.0,03,201809
1014,8244.0,03,201809
1119,68.0,34,201809
329,98.0,02,201809
880,332.0,07,201809
223,121.0,07,201809
985,103.0,07,201809
481,6.0,32,201809
1020,83.0,33,201809
227,69.0,10,201809
956,84.0,07,201809
329,65.0,07,201809
1055,2.0,A7,201809
13,6.0,07,201809
823,2.0,08,201809
1194,3.0,36,201809
326,0.0,02,201809
938,3964.0,05,201807
582,420.0,07,201807
405,347.0,07,201807
367,17.0,35,201807
671,23.0,35,201807
8,9.0,03,201807
618,83.0,07,201807
558,32.0,08,201807
498,4.0,07,201807
441,2.0,09,201807
1053,2.0,09,201807
26,2.0,09,201807
922,16908.0,01,201911
447,14815.0,01,201911
52,23603.0,01,201911
236,3562.0,02,201911
4,1797.0,02,201911
1126,365.0,08,201911
509,365.0,08,201911
519,338.0,08,201911
660,15224.0,01,201911
813,8685.0,01,201911
142,5133.0,03,201911
1194,436.0,07,201911
1,65.0,10,201911
493,12.0,A7,201911
700,85.0,33,201911
399,29.0,33,201911
1068,2.0,09,201911
892,0.0,04,201911
1020,10.0,18,201911
167,3.0,36,201911
329,1.0,36,201911
171,5784.0,02,201901
128,246.0,08,201901
1020,4210.0,05,201901
682,3.0,36,201901
106,425.0,07,201901
527,419.0,07,201901
973,92.0,33,201901
694,19.0,33,201901
1037,16.0,33,201901
1054,70.0,10,201901
61,70.0,10,201901
1088,65.0,07,201901
163,60.0,03,201901
864,25.0,35,201901
439,5.0,10,201901
423,0.0,07,201901
717,75.0,33,201812
1068,425.0,07,201812
696,425.0,07,201812
1052,416.0,07,201812
878,331.0,07,201812
779,70.0,10,201812
389,60.0,10,201812
518,6.0,02,201812
1103,10.0,32,201812
580,14.0,34,201812
460,0.0,A7,201812
728,0.0,A7,201812
304,3.0,36,201812
1081,3.0,19,201812
1199,0.0,36,201812
1033,20304.0,01,201805
1024,11795.0,01,201805
869,20261.0,01,201805
935,20251.0,01,201805
217,3149.0,02,201805
623,285.0,02,201805
551,3312.0,05,201805
1052,870.0,05,201805
1149,6076.0,01,201805
1125,11948.0,01,201805
649,10144.0,03,201805
205,0.0,A7,201805
567,0.0,A7,201805
452,67.0,33,201805
555,24.0,33,201805
417,144.0,03,201805
1025,3.0,32,201805
968,68.0,10,201805
745,58.0,10,201805
1027,20.0,10,201805
182,7.0,02,201805
353,1.0,36,201805
273,1.0,36,201805
382,2.0,35,201805
282,1112.0,05,202005
12,11446.0,01,202005
224,17177.0,01,202005
17,19721.0,01,202005
754,13507.0,01,202005
607,7178.0,01,202005
957,29.0,35,202005
55,5029.0,03,202005
1033,18.0,A7,202005
1154,18.0,A7,202005
140,770.0,01,202005
352,24.0,33,202005
927,104.0,33,202005
1113,443.0,07,202005
1062,443.0,07,202005
224,125.0,07,202005
526,47.0,01,202005
1062,111.0,34,202005
192,6.0,33,202005
696,5.0,36,202005
595,4.0,36,202005
774,17.0,35,202005
295,1.0,36,202005
155,2.0,09,202005
162,1.0,33,202005
570,353.0,08,201911
399,4556.0,01,201911
985,9852.0,01,201911
938,23620.0,01,201911
1088,12330.0,01,201911
974,1797.0,01,201911
153,12359.0,03,201911
644,97.0,33,201911
352,24.0,33,201911
144,427.0,07,201911
1132,337.0,07,201911
956,90.0,07,201911
24,278.0,07,201911
329,65.0,07,201911
1122,86.0,07,201911
61,2.0,09,201911
256,5.0,36,201911
358,3541.0,05,201808
406,2540.0,05,201808
492,20714.0,01,201808
483,20398.0,01,201808
473,82.0,33,201808
367,81.0,33,201808
595,380.0,07,201808
1037,34.0,10,201808
450,49.0,10,201808
300,13.0,35,201808
1052,23.0,35,201808
437,2.0,A7,201808
738,1.0,35,201808
1134,0.0,A7,201808
754,260.0,02,202001
128,556.0,02,202001
939,1921.0,05,202001
380,23122.0,01,202001
400,3542.0,01,202001
1020,105.0,33,202001
15,8075.0,04,202001
518,301.0,07,202001
1157,150.0,07,202001
327,311.0,07,202001
203,126.0,07,202001
671,70.0,10,202001
919,9.0,32,202001
256,29.0,35,202001
464,11.0,08,202001
671,2.0,09,202001
642,2.0,09,202001
260,1316.0,05,201804
1114,3272.0,05,201804
230,1753.0,05,201804
1185,124.0,05,201804
217,4846.0,01,201804
1012,7761.0,01,201804
382,3142.0,01,201804
131,48.0,33,201804
674,60.0,33,201804
1066,1.0,01,201804
156,5560.0,03,201804
612,10012.0,03,201804
367,9537.0,03,201804
405,345.0,07,201804
17,32.0,08,201804
392,10.0,35,201804
770,3495.0,05,201901
5,1168.0,05,201901
321,1168.0,05,201901
1027,5841.0,01,201901
561,21173.0,01,201901
979,17.0,33,201901
920,91.0,33,201901
63,92.0,33,201901
236,3.0,A7,201901
1096,3.0,A7,201901
1160,3.0,36,201901
612,3.0,36,201901
968,72.0,34,201901
510,425.0,07,201901
352,158.0,07,201901
438,25.0,35,201901
954,15.0,35,201901
652,3.0,33,201901
954,7.0,10,201901
339,0.0,04,201901
52,6000.0,02,201908
136,5749.0,02,201908
757,356.0,08,201908
801,174.0,05,201908
367,22660.0,01,201908
805,22960.0,01,201908
755,22966.0,01,201908
367,11370.0,03,201908
143,3739.0,03,201908
819,101.0,33,201908
371,434.0,07,201908
26,434.0,07,201908
941,234.0,07,201908
1020,88.0,34,201908
519,651.0,02,201908
724,141.0,07,201908
1199,124.0,07,201908
864,70.0,10,201908
981,21.0,07,201908
1157,26.0,33,201908
295,1.0,36,201908
1154,4.0,36,201908
1111,6.0,02,201908
561,20888.0,01,201810
410,20878.0,01,201810
189,9025.0,01,201810
727,423.0,07,201810
339,423.0,07,201810
815,300.0,07,201810
938,68.0,34,201810
102,68.0,34,201810
62,2.0,36,201810
37,242.0,02,201810
868,131.0,07,201810
924,0.0,05,201810
382,10.0,33,201810
1054,24.0,35,201810
954,14.0,35,201810
537,2.0,08,201810
228,1.0,32,201810
982,1338.0,02,202002
230,2473.0,05,202002
623,3451.0,01,202002
813,8886.0,01,202002
796,24040.0,01,202002
888,9391.0,01,202002
629,30716.0,04,202002
644,389.0,07,202002
949,441.0,07,202002
304,35.0,10,202002
45,12.0,A7,202002
155,5.0,36,202002
696,5.0,36,202002
317,89.0,08,202002
603,1.0,35,202002
402,2.0,36,202002
175,2.0,08,202002
1006,6.0,33,202002
894,25.0,33,202002
329,1.0,36,202002
919,1190.0,05,201911
1194,23593.0,01,201911
64,19214.0,01,201911
637,8417.0,03,201911
602,10464.0,04,201911
1033,436.0,07,201911
636,94.0,07,201911
483,60.0,10,201911
806,55.0,10,201911
745,29.0,35,201911
619,19.0,33,201911
1166,37.0,33,201911
218,5.0,36,201911
754,5.0,10,201911
191,23.0,07,201911
481,2.0,36,201911
1154,3.0,19,201911
906,0.0,33,201911
820,2553.0,05,201912
708,1991.0,05,201912
1062,12468.0,03,201912
55,4237.0,03,201912
26,105.0,33,201912
41,380.0,07,201912
519,348.0,08,201912
40,36.0,08,201912
848,12.0,A7,201912
957,12.0,A7,201912
259,29.0,35,201912
567,5.0,36,201912
62,3.0,36,201912
727,2.0,09,201912
1074,0.0,33,201912
382,936.0,02,201808
153,6534.0,02,201808
649,6626.0,02,201808
682,5420.0,02,201808
26,269.0,08,201808
348,3286.0,05,201808
985,9786.0,01,201808
429,15088.0,01,201808
236,10270.0,03,201808
468,41898.0,04,201808
901,40281.0,04,201808
797,32.0,34,201808
687,61.0,34,201808
1177,380.0,07,201808
1088,65.0,07,201808
1054,421.0,07,201808
745,301.0,07,201808
428,23.0,33,201808
636,94.0,07,201808
881,143.0,05,201808
1168,32.0,33,201808
492,23.0,35,201808
688,23.0,35,201808
1160,12.0,07,201808
6,53.0,10,201808
1055,2.0,A7,201808
549,2.0,35,201808
279,16002.0,01,201907
558,1776.0,01,201907
567,11840.0,03,201907
1127,267.0,07,201907
596,116.0,07,201907
638,24.0,04,201907
816,47.0,01,201907
366,64.0,07,201907
246,99.0,33,201907
346,4.0,33,201907
738,1.0,35,201907
890,7.0,07,201907
136,2.0,09,201907
607,6.0,02,201907
304,5.0,36,201907
218,5.0,36,201907
205,297.0,08,201803
696,193.0,08,201803
91,3096.0,05,201803
231,778.0,05,201803
755,19993.0,01,201803
427,49.0,33,201803
877,34.0,33,201803
395,49.0,33,201803
878,40.0,33,201803
64,40.0,33,201803
227,415.0,07,201803
278,11.0,33,201803
288,95.0,01,201803
155,19.0,35,201803
1191,81.0,07,201803
1111,285.0,07,201803
699,57.0,34,201803
480,62.0,34,201803
646,60.0,10,201803
1015,65.0,08,201803
236,9.0,32,201803
1015,5.0,33,201803
1034,0.0,A7,201803
540,1.0,36,201803
484,4051.0,05,201811
1111,7421.0,01,201811
754,10313.0,01,201811
199,9264.0,01,201811
806,21013.0,01,201811
367,19.0,35,201811
671,25.0,35,201811
486,27.0,07,201811
863,3.0,A7,201811
329,99.0,02,201811
158,91.0,33,201811
607,58.0,10,201811
549,1.0,05,201811
167,1930.0,02,201801
938,4938.0,02,201801
4,1765.0,02,201801
56,261.0,08,201801
31,1464.0,03,201801
431,109.0,07,201801
247,310.0,07,201801
371,410.0,07,201801
524,19.0,33,201801
567,64.0,10,201801
753,56.0,10,201801
1034,43.0,07,201801
510,34.0,33,201801
334,1.0,36,201801
942,2516.0,05,201809
182,4771.0,01,201809
492,42144.0,04,201809
493,423.0,07,201809
224,119.0,07,201809
971,12.0,07,201809
753,60.0,10,201809
36,69.0,10,201809
1051,39.0,10,201809
518,6.0,02,201809
142,6.0,02,201809
567,2.0,A7,201809
503,6.0,07,201809
937,3.0,33,201809
18,1.0,05,201809
327,5607.0,02,201904
1152,21989.0,01,201904
949,21989.0,01,201904
888,9386.0,01,201904
42,11356.0,03,201904
355,3208.0,03,201904
52,430.0,07,201904
1081,29.0,35,201904
745,29.0,35,201904
367,4.0,A7,201904
279,76.0,33,201904
187,63.0,33,201904
1080,3.0,33,201904
971,12.0,07,201904
612,17.0,32,201904
438,2.0,09,201904
1074,0.0,33,201904
588,3.0,36,201904
339,0.0,04,201904
609,251.0,02,201907
1078,4569.0,02,201907
236,4087.0,05,201907
494,1671.0,05,201907
708,1991.0,05,201907
151,6111.0,01,201907
572,2202.0,01,201907
64,372.0,07,201907
323,418.0,07,201907
1111,296.0,07,201907
509,432.0,07,201907
1052,423.0,07,201907
